owner,repo,tag,asset_download_url,os,arch,mime,has_exec_binary
goodwithtech,dockle,v0.4.14,https://github.com/goodwithtech/dockle/releases/download/v0.4.14/dockle_0.4.14_macOS-64bit.tar.gz,darwin,amd64,application/gzip,TRUE
goodwithtech,dockle,v0.4.14,https://github.com/goodwithtech/dockle/releases/download/v0.4.14/dockle_0.4.14_macOS-ARM64.tar.gz,darwin,arm64,application/gzip,TRUE
helm,helm,v3.15.2,https://github.com/helm/helm/releases/download/v3.15.2/helm-v3.15.2-darwin-amd64.tar.gz.asc,,,,FALSE
helm,helm,v3.15.2,https://github.com/helm/helm/releases/download/v3.15.2/helm-v3.15.2-darwin-amd64.tar.gz.sha256.asc,,,,FALSE
helm,helm,v3.15.2,https://github.com/helm/helm/releases/download/v3.15.2/helm-v3.15.2-darwin-amd64.tar.gz.sha256sum.asc,,,,FALSE
helm,helm,v3.15.2,https://github.com/helm/helm/releases/download/v3.15.2/helm-v3.15.2-darwin-arm64.tar.gz.asc,,,,FALSE
helm,helm,v3.15.2,https://github.com/helm/helm/releases/download/v3.15.2/helm-v3.15.2-darwin-arm64.tar.gz.sha256.asc,,,,FALSE
helm,helm,v3.15.2,https://github.com/helm/helm/releases/download/v3.15.2/helm-v3.15.2-darwin-arm64.tar.gz.sha256sum.asc,,,,FALSE
helm,helm,v3.15.2,https://github.com/helm/helm/releases/download/v3.15.2/helm-v3.15.2-linux-386.tar.gz.asc,,,,FALSE
helm,helm,v3.15.2,https://github.com/helm/helm/releases/download/v3.15.2/helm-v3.15.2-linux-386.tar.gz.sha256.asc,,,,FALSE
helm,helm,v3.15.2,https://github.com/helm/helm/releases/download/v3.15.2/helm-v3.15.2-linux-386.tar.gz.sha256sum.asc,,,,FALSE
helm,helm,v3.15.2,https://github.com/helm/helm/releases/download/v3.15.2/helm-v3.15.2-linux-amd64.tar.gz.asc,,,,FALSE
helm,helm,v3.15.2,https://github.com/helm/helm/releases/download/v3.15.2/helm-v3.15.2-linux-amd64.tar.gz.sha256.asc,,,,FALSE
helm,helm,v3.15.2,https://github.com/helm/helm/releases/download/v3.15.2/helm-v3.15.2-linux-amd64.tar.gz.sha256sum.asc,,,,FALSE
helm,helm,v3.15.2,https://github.com/helm/helm/releases/download/v3.15.2/helm-v3.15.2-linux-arm.tar.gz.asc,,,,FALSE
helm,helm,v3.15.2,https://github.com/helm/helm/releases/download/v3.15.2/helm-v3.15.2-linux-arm.tar.gz.sha256.asc,,,,FALSE
helm,helm,v3.15.2,https://github.com/helm/helm/releases/download/v3.15.2/helm-v3.15.2-linux-arm.tar.gz.sha256sum.asc,,,,FALSE
helm,helm,v3.15.2,https://github.com/helm/helm/releases/download/v3.15.2/helm-v3.15.2-linux-arm64.tar.gz.asc,,,,FALSE
helm,helm,v3.15.2,https://github.com/helm/helm/releases/download/v3.15.2/helm-v3.15.2-linux-arm64.tar.gz.sha256.asc,,,,FALSE
helm,helm,v3.15.2,https://github.com/helm/helm/releases/download/v3.15.2/helm-v3.15.2-linux-arm64.tar.gz.sha256sum.asc,,,,FALSE
helm,helm,v3.15.2,https://github.com/helm/helm/releases/download/v3.15.2/helm-v3.15.2-linux-ppc64le.tar.gz.asc,,,,FALSE
helm,helm,v3.15.2,https://github.com/helm/helm/releases/download/v3.15.2/helm-v3.15.2-linux-ppc64le.tar.gz.sha256.asc,,,,FALSE
helm,helm,v3.15.2,https://github.com/helm/helm/releases/download/v3.15.2/helm-v3.15.2-linux-ppc64le.tar.gz.sha256sum.asc,,,,FALSE
helm,helm,v3.15.2,https://github.com/helm/helm/releases/download/v3.15.2/helm-v3.15.2-linux-riscv64.tar.gz.asc,,,,FALSE
helm,helm,v3.15.2,https://github.com/helm/helm/releases/download/v3.15.2/helm-v3.15.2-linux-riscv64.tar.gz.sha256.asc,,,,FALSE
helm,helm,v3.15.2,https://github.com/helm/helm/releases/download/v3.15.2/helm-v3.15.2-linux-riscv64.tar.gz.sha256sum.asc,,,,FALSE
helm,helm,v3.15.2,https://github.com/helm/helm/releases/download/v3.15.2/helm-v3.15.2-linux-s390x.tar.gz.asc,,,,FALSE
helm,helm,v3.15.2,https://github.com/helm/helm/releases/download/v3.15.2/helm-v3.15.2-linux-s390x.tar.gz.sha256.asc,,,,FALSE
helm,helm,v3.15.2,https://github.com/helm/helm/releases/download/v3.15.2/helm-v3.15.2-linux-s390x.tar.gz.sha256sum.asc,,,,FALSE
helm,helm,v3.15.2,https://github.com/helm/helm/releases/download/v3.15.2/helm-v3.15.2-windows-amd64.zip.asc,,,,FALSE
helm,helm,v3.15.2,https://github.com/helm/helm/releases/download/v3.15.2/helm-v3.15.2-windows-amd64.zip.sha256.asc,,,,FALSE
helm,helm,v3.15.2,https://github.com/helm/helm/releases/download/v3.15.2/helm-v3.15.2-windows-amd64.zip.sha256sum.asc,,,,FALSE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istio-1.22.2-linux-amd64.tar.gz,linux,amd64,application/gzip,TRUE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istio-1.22.2-linux-amd64.tar.gz.sha256,,,,FALSE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istio-1.22.2-linux-arm64.tar.gz,linux,arm64,application/gzip,TRUE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istio-1.22.2-linux-arm64.tar.gz.sha256,,,,FALSE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istio-1.22.2-linux-armv7.tar.gz,linux,arm,application/gzip,TRUE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istio-1.22.2-linux-armv7.tar.gz.sha256,,,,FALSE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istio-1.22.2-osx-amd64.tar.gz,darwin,amd64,application/gzip,TRUE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istio-1.22.2-osx-amd64.tar.gz.sha256,,,,FALSE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istio-1.22.2-osx-arm64.tar.gz,darwin,arm64,application/gzip,TRUE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istio-1.22.2-osx-arm64.tar.gz.sha256,,,,FALSE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istio-1.22.2-osx.tar.gz,darwin,amd64,application/gzip,TRUE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istio-1.22.2-osx.tar.gz.sha256,,,,FALSE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istio-1.22.2-win-amd64.zip,windows,amd64,,TRUE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istio-1.22.2-win-amd64.zip.sha256,,,,FALSE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istio-1.22.2-win.zip,windows,amd64,,TRUE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istio-1.22.2-win.zip.sha256,,,,FALSE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istio-release.spdx,,,,FALSE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istio-source.spdx,,,,FALSE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istioctl-1.22.2-linux-amd64.tar.gz,linux,amd64,application/gzip,TRUE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istioctl-1.22.2-linux-amd64.tar.gz.sha256,,,,FALSE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istioctl-1.22.2-linux-arm64.tar.gz,linux,arm64,application/gzip,TRUE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istioctl-1.22.2-linux-arm64.tar.gz.sha256,,,,FALSE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istioctl-1.22.2-linux-armv7.tar.gz,linux,arm,application/gzip,TRUE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istioctl-1.22.2-linux-armv7.tar.gz.sha256,,,,FALSE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istioctl-1.22.2-osx-amd64.tar.gz,darwin,amd64,application/gzip,TRUE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istioctl-1.22.2-osx-amd64.tar.gz.sha256,,,,FALSE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istioctl-1.22.2-osx-arm64.tar.gz,darwin,arm64,application/gzip,TRUE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istioctl-1.22.2-osx-arm64.tar.gz.sha256,,,,FALSE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istioctl-1.22.2-osx.tar.gz,darwin,amd64,application/gzip,TRUE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istioctl-1.22.2-osx.tar.gz.sha256,,,,FALSE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istioctl-1.22.2-win-amd64.zip,windows,amd64,,TRUE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istioctl-1.22.2-win-amd64.zip.sha256,,,,FALSE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istioctl-1.22.2-win.zip,windows,amd64,,TRUE
istio,istio,v1.22.2,https://github.com/istio/istio/releases/download/1.22.2/istioctl-1.22.2-win.zip.sha256,,,,FALSE
mikefarah,yq,v4.44.2,https://github.com/mikefarah/yq/releases/download/v4.44.2/checksums,,,,FALSE
mikefarah,yq,v4.44.2,https://github.com/mikefarah/yq/releases/download/v4.44.2/checksums_hashes_order,,,,FALSE
mikefarah,yq,v4.44.2,https://github.com/mikefarah/yq/releases/download/v4.44.2/checksums-bsd,,,,FALSE
mikefarah,yq,v4.44.2,https://github.com/mikefarah/yq/releases/download/v4.44.2/extract-checksum.sh,,,,FALSE
mikefarah,yq,v4.44.2,https://github.com/mikefarah/yq/releases/download/v4.44.2/yq_darwin_amd64,darwin,amd64,,TRUE
mikefarah,yq,v4.44.2,https://github.com/mikefarah/yq/releases/download/v4.44.2/yq_darwin_amd64.tar.gz,darwin,amd64,application/gzip,TRUE
mikefarah,yq,v4.44.2,https://github.com/mikefarah/yq/releases/download/v4.44.2/yq_darwin_arm64,darwin,arm64,,TRUE
mikefarah,yq,v4.44.2,https://github.com/mikefarah/yq/releases/download/v4.44.2/yq_darwin_arm64.tar.gz,darwin,arm64,application/gzip,TRUE
mikefarah,yq,v4.44.2,https://github.com/mikefarah/yq/releases/download/v4.44.2/yq_freebsd_386,freebsd,386,,TRUE
mikefarah,yq,v4.44.2,https://github.com/mikefarah/yq/releases/download/v4.44.2/yq_freebsd_386.tar.gz,freebsd,386,application/gzip,TRUE
mikefarah,yq,v4.44.2,https://github.com/mikefarah/yq/releases/download/v4.44.2/yq_freebsd_amd64,freebsd,amd64,,TRUE
mikefarah,yq,v4.44.2,https://github.com/mikefarah/yq/releases/download/v4.44.2/yq_freebsd_amd64.tar.gz,freebsd,amd64,application/gzip,TRUE
mikefarah,yq,v4.44.2,https://github.com/mikefarah/yq/releases/download/v4.44.2/yq_freebsd_arm,freebsd,arm,,TRUE
mikefarah,yq,v4.44.2,https://github.com/mikefarah/yq/releases/download/v4.44.2/yq_freebsd_arm.tar.gz,freebsd,arm,application/gzip,TRUE
mikefarah,yq,v4.44.2,https://github.com/mikefarah/yq/releases/download/v4.44.2/yq_linux_386,linux,386,,TRUE
mikefarah,yq,v4.44.2,https://github.com/mikefarah/yq/releases/download/v4.44.2/yq_linux_386.tar.gz,linux,386,application/gzip,TRUE
mikefarah,yq,v4.44.2,https://github.com/mikefarah/yq/releases/download/v4.44.2/yq_linux_amd64,linux,amd64,,TRUE
mikefarah,yq,v4.44.2,https://github.com/mikefarah/yq/releases/download/v4.44.2/yq_linux_amd64.tar.gz,linux,amd64,application/gzip,TRUE
mikefarah,yq,v4.44.2,https://github.com/mikefarah/yq/releases/download/v4.44.2/yq_linux_arm,linux,arm,,TRUE
mikefarah,yq,v4.44.2,https://github.com/mikefarah/yq/releases/download/v4.44.2/yq_linux_arm.tar.gz,linux,arm,application/gzip,TRUE
mikefarah,yq,v4.44.2,https://github.com/mikefarah/yq/releases/download/v4.44.2/yq_linux_arm64,linux,arm64,,TRUE
